url,title,content_type,topic,source_material,legacy_source,video_source,risk_level,review_priority,medical_claims_present,reviewer,status
/knowledge/skin-and-hair-specialist-near-me,Skin And Hair Specialist Near Me,ARTICLE,Skin Health,../output/markdown/clinic__skin-and-hair-specialist-near-me.md,https://www.radianceclinics.com/post/skin-and-hair-specialist-near-me/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,What Should I Know Before Buying a Hair Wig,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__what-should-i-know-before-buying-a-hair-wig.md,https://www.radianceclinics.com/post/what-should-i-know-before-buying-a-hair-wig/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge/what-to-expect-during-your-first-visit-to-a-skin-care-doctor,What to Expect During Your First Visit to a Skin Care Doctor,DOCTOR_ANSWER_CANDIDATE,Skin Health,../output/markdown/clinic__what-to-expect-during-your-first-visit-to-a-skin-care-doctor.md,https://www.radianceclinics.com/post/what-to-expect-during-your-first-visit-to-a-skin-care-doctor/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/hair-transplant-bhubaneswar,How Long Does It Take to See Results After a Hair Transplant,DOCTOR_ANSWER_CANDIDATE,Hair Transplant,../output/markdown/hair__how-long-does-it-take-to-see-results-after-a-hair-transplant.md,https://www.radianceclinics.com/post/how-long-does-it-take-to-see-results-after-a-hair-transplant/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Which Is Better: Synthetic Or Natural Hair Wigs,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__which-is-better-synthetic-or-natural-hair-wigs.md,https://www.radianceclinics.com/post/which-is-better-synthetic-or-natural-hair-wigs/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/hair-restoration/prp-gfc-scalp-therapy,How PRP Treatment Helps In Hair Fall Control And Regrowth Naturally,DOCTOR_ANSWER_CANDIDATE,Hair Loss & Scalp,../output/markdown/hair__how-prp-treatment-helps-in-hair-fall-control-and-regrowth-naturally.md,https://www.radianceclinics.com/post/how-prp-treatment-helps-in-hair-fall-control-and-regrowth-naturally/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/pigmentation/under-eye-dark-circles,Under Eye Rejuvenation,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__under-eye-rejuvenation.md,https://www.radianceclinics.com/treatment/bridal-dermatology/under-eye-rejuvenation/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Cosmelan Peel,TREATMENT,Skin Health,../output/markdown/skin__cosmelan-peel.md,https://www.radianceclinics.com/treatment/pigmentation/cosmelan-peel/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Chemical  Peel,TREATMENT,Skin Health,../output/markdown/skin__chemical-peel.md,https://www.radianceclinics.com/treatment/pigmentation/chemical-peel/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Pixel,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__pixel.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/pixel/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Anti-Ageing Laser,TREATMENT,Skin Health,../output/markdown/clinic__anti-ageing-laser.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/anti-ageing-laser/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,IPL Therapy / Photofacial,TREATMENT,Skin Health,../output/markdown/skin__ipl-therapy-photofacial.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/ipl-therapy-photofacial/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,AFT Laser,TREATMENT,Skin Health,../output/markdown/skin__aft-laser.md,https://www.radianceclinics.com/treatment/unwanted-hair/aft-laser/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/scars-stretch-marks/stretch-marks,Pixigenus Stretch Marks,TREATMENT,Scars & Stretch Marks,../output/markdown/clinic__pixigenus-stretch-marks.md,https://www.radianceclinics.com/treatment/stretch-marks/pixigenus-stretch-marks/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Laser Facial,TREATMENT,Skin Health,../output/markdown/skin__laser-facial.md,https://www.radianceclinics.com/treatment/premium-services/laser-facial/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/acne/acne,Acne Zap Laser,TREATMENT,Acne,../output/markdown/skin__acne-zap-laser.md,https://www.radianceclinics.com/treatment/acne-treatment/acne-zap-laser/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Carbon Laser Peel,TREATMENT,Skin Health,../output/markdown/clinic__carbon-laser-peel.md,https://www.radianceclinics.com/treatment/acne-treatment/carbon-laser-peel/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/acne-scar-treatment-bhubaneswar,Dermaroller,TREATMENT,Acne Scars,../output/markdown/skin__dermaroller.md,https://www.radianceclinics.com/treatment/acne-scars/dermaroller/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,PCOD,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__pcod.md,https://www.radianceclinics.com/conditions/pcod/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/hair-transplant-bhubaneswar,Post-Hair Transplant Recovery Guide,TREATMENT,Hair Transplant,../output/markdown/clinic__post-hair-transplant-recovery-guide.md,https://www.radianceclinics.com/post-hair-transplant-recovery-guide/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge/hair-treatment-doctor-near-me,Hair Treatment Doctor Near Me,TREATMENT,Other,../output/markdown/hair__hair-treatment-doctor-near-me.md,https://www.radianceclinics.com/post/hair-treatment-doctor-near-me/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,Lip Vitiligo Correction,TREATMENT,General Skin Concerns,../output/markdown/clinic__lip-vitiligo-correction.md,https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/lip-vitiligo-correction/,,HIGH,P0,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/acne/acne,Stubborn Acne Care with Proven Medical Options,CONCERN,Acne,../output/markdown/clinic__stubborn-acne-care-with-proven-medical-options.md,https://www.radianceclinics.com/post/stubborn-acne-care-with-proven-medical-options/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-transplant/female-hair-transplant,Female Hair Transplant,TREATMENT,Hair Transplant,../output/markdown/clinic__female-hair-transplant.md,https://www.radianceclinics.com/female-hair-transplant/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Fillers,PATIENT_GUIDE,Ageing & Aesthetics,../output/markdown/skin__fillers.md,https://www.radianceclinics.com/fillers/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Ultherapy,TREATMENT,Ageing & Aesthetics,../output/markdown/clinic__ultherapy.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/ultherapy/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/acne-scar-treatment-bhubaneswar,MNRF For Acne Scars,TREATMENT,Acne Scars,../output/markdown/skin__mnrf-acne-scars.md,https://www.radianceclinics.com/treatment/bridal-dermatology/mnrf-acne-scars/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/acne-scar-treatment-bhubaneswar,Dermaroller,TREATMENT,Acne Scars,../output/markdown/skin__derma-roller.md,https://www.radianceclinics.com/treatment/bridal-dermatology/derma-roller/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Mesotherapy,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__mesotherapy.md,https://www.radianceclinics.com/treatment/bridal-dermatology/mesotherapy/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Insta Glow,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__insta-glow.md,https://www.radianceclinics.com/treatment/pigmentation/insta-glow/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Age Reverse,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__age-reverse.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/age-reverse/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,High-Intensity Focused Ultrasound,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__high-intensity-focused-ultrasound.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/high-intensity-focused-ultrasound/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Beard Shaping,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__beard-shaping.md,https://www.radianceclinics.com/treatment/unwanted-hair/beard-shaping/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Soprano ICE,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__soprano-ice.md,https://www.radianceclinics.com/treatment/unwanted-hair/soprano-ice/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Diode Laser,TREATMENT,Skin Health,../output/markdown/clinic__diode-laser.md,https://www.radianceclinics.com/treatment/unwanted-hair/diode-laser/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Erbium Fibre Laser,TREATMENT,Skin Health,../output/markdown/clinic__erbium-fibre-laser.md,https://www.radianceclinics.com/treatment/stretch-marks/erbium-fibre-laser/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Hydra Facial,TREATMENT,Skin Health,../output/markdown/skin__hydra-facial.md,https://www.radianceclinics.com/treatment/premium-services/hydra-facial/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Permanent Makeup,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__permanent-makeup.md,https://www.radianceclinics.com/treatment/premium-services/permanent-makeup/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Advanced Stemcellow,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__advanced-stemcellow.md,https://www.radianceclinics.com/treatment/hairfall/advanced-stemcellow/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/hair-transplant-bhubaneswar,Hair Transplant,TREATMENT,Hair Transplant,../output/markdown/hair__hair-transplant.md,https://www.radianceclinics.com/treatment/hairfall/hair-transplant/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Erbium Fiber Laser,TREATMENT,Skin Health,../output/markdown/clinic__erbium-fiber-laser.md,https://www.radianceclinics.com/treatment/acne-scars/erbium-fiber-laser/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Fractional Co2 Laser,TREATMENT,Skin Health,../output/markdown/skin__fractional-co2-laser.md,https://www.radianceclinics.com/treatment/acne-scars/fractional-co2-laser/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,PRP Subsicion,TREATMENT,Hair Loss & Scalp,../output/markdown/skin__prp-subsicion.md,https://www.radianceclinics.com/treatment/acne-scars/prp-subsicion/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Neck Lines,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__neck-line.md,https://www.radianceclinics.com/conditions/antiageing/neck-line/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Ombrepowder Eyebrows,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__ombrepowder-eyebrows.md,https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/ombrepowder-eyebrows/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Botox Treatment,TREATMENT,Ageing & Aesthetics,../output/markdown/clinic__botox-treatment.md,https://www.radianceclinics.com/post/botox-treatment/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge/radiance-skin-hair-clinic,Radiance Skin & Hair Clinic,ARTICLE,Skin Health,../output/markdown/hair__radiance-skin-hair-clinic.md,https://www.radianceclinics.com/post/radiance-skin-hair-clinic/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Lip Blushing,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__lip-blushing.md,https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/lip-blushing/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/hair-transplant-bhubaneswar,"Top Hair Transplant Methods: Achieve Natural, Long-Lasting Results",TREATMENT,Hair Transplant,../output/markdown/hair__top-hair-transplant-methods-achieve-natural-long-lasting-results.md,https://www.radianceclinics.com/post/top-hair-transplant-methods-achieve-natural-long-lasting-results/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Microdermabrasion,PATIENT_GUIDE,Skin Health,../output/markdown/skin__microdermabrasion-radiance.md,https://www.radianceclinics.com/microdermabrasion-radiance/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Laser Photo Rejuvenation,TREATMENT,Skin Health,../output/markdown/skin__laser-photo-rejuvenation-radiance.md,https://www.radianceclinics.com/laser-photo-rejuvenation-radiance/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Laser Re-Surfacing,TREATMENT,Skin Health,../output/markdown/skin__laser-re-surfacing.md,https://www.radianceclinics.com/laser-re-surfacing/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,Bio Therapy,TREATMENT,Other,../output/markdown/hair__bio-therapy-treatment.md,https://www.radianceclinics.com/bio-therapy-treatment/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/pigmentation-treatment-bhubaneswar,Lip Pigmentation,TREATMENT,Pigmentation,../output/markdown/clinic__lip-pigmentation-2.md,https://www.radianceclinics.com/treatment/bridal-dermatology/lip-pigmentation-2/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/laser-hair-removal-bhubaneswar,Laser Hair Reduction,TREATMENT,Laser Hair Reduction,../output/markdown/clinic__laser-hair-reduction.md,https://www.radianceclinics.com/treatment/bridal-dermatology/laser-hair-reduction/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/acne/acne,Acne Check Treatment,TREATMENT,Acne,../output/markdown/clinic__acnecheck-treatment.md,https://www.radianceclinics.com/treatment/bridal-dermatology/acnecheck-treatment/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/acne-scar-treatment-bhubaneswar,MNRF For Stretch Marks,TREATMENT,Acne Scars,../output/markdown/clinic__mnrf-stretch-marks.md,https://www.radianceclinics.com/treatment/bridal-dermatology/mnrf-stretch-marks/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Vampire Facial,TREATMENT,Skin Health,../output/markdown/skin__vampirefacial.md,https://www.radianceclinics.com/treatment/bridal-dermatology/vampirefacial/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Dermal Fillers,TREATMENT,Ageing & Aesthetics,../output/markdown/clinic__dermal-fillers.md,https://www.radianceclinics.com/treatment/bridal-dermatology/dermal-fillers/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Mesofacials,TREATMENT,Skin Health,../output/markdown/skin__mesofacials.md,https://www.radianceclinics.com/treatment/bridal-dermatology/mesofacials/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Mesotherapy,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__mesotherapy.md,https://www.radianceclinics.com/treatment/pigmentation/mesotherapy/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Age Erase,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__age-erase.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/age-erase/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,PRP Facelift,TREATMENT,Hair Loss & Scalp,../output/markdown/clinic__prp-facelift.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/prp-facelift/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Hyaluronic Acid Therapy,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__hyaluronic-acid-therapy.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/hyaluronic-acid-therapy/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Tixel,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__tixel.md,https://www.radianceclinics.com/treatment/stretch-marks/tixel/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/acne-scar-treatment-bhubaneswar,Dermaroller,TREATMENT,Acne Scars,../output/markdown/clinic__dermaroller.md,https://www.radianceclinics.com/treatment/stretch-marks/dermaroller/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,PRP,TREATMENT,Hair Loss & Scalp,../output/markdown/clinic__prp.md,https://www.radianceclinics.com/treatment/stretch-marks/prp/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Gluta C Shots,TREATMENT,Skin Health,../output/markdown/skin__gluta-c-shots.md,https://www.radianceclinics.com/treatment/premium-services/gluta-c-shots/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Radiance 3D,TREATMENT,Skin Health,../output/markdown/skin__radiance-3d.md,https://www.radianceclinics.com/treatment/premium-services/radiance-3d/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Cheek Enhancement,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__cheek-enhancement.md,https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/cheek-enhancement/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Root Restore Therapy,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__root-restore-therapy.md,https://www.radianceclinics.com/treatment/hairfall/root-restore-therapy/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Advanced HGP,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__advanced-hgp.md,https://www.radianceclinics.com/treatment/hairfall/advanced-hgp/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Mesotherapy,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__mesotherapy.md,https://www.radianceclinics.com/treatment/hairfall/mesotherapy/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/acne/acne,Acne,CONCERN,Acne,../output/markdown/clinic__acne.md,https://www.radianceclinics.com/conditions/acne/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,Scarring Alopecia,CONCERN,Hair Loss & Scalp,../output/markdown/clinic__scarring-alopecia.md,https://www.radianceclinics.com/conditions/hairfall/scarring-alopecia/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Sagging Skin,CONCERN,Skin Health,../output/markdown/clinic__sagging-skin.md,https://www.radianceclinics.com/conditions/antiageing/sagging-skin/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Freckles,CONCERN,Skin Health,../output/markdown/skin__freckles.md,https://www.radianceclinics.com/conditions/freckles/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/other-skin-concerns/rosacea-redness,Rosacea,CONCERN,General Skin Concerns,../output/markdown/skin__rosacea.md,https://www.radianceclinics.com/conditions/rosacea/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/pigmentation-treatment-bhubaneswar,Pigmentation Removal,CONCERN,Pigmentation,../output/markdown/skin__pigmentation-removal.md,https://www.radianceclinics.com/conditions/pigmentation-removal/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Micro Blading,TREATMENT,Skin Health,../output/markdown/skin__micro-blading.md,https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/micro-blading/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/hair-loss,Hair Loss Treatment,TREATMENT,Hair Loss & Scalp,../output/markdown/hair__hair-loss-treatment.md,https://www.radianceclinics.com/post/hair-loss-treatment/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Non-Surgical Hair Replacement,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__non-surgical-hair-replacement.md,https://www.radianceclinics.com/post/non-surgical-hair-replacement/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge/%e0%ac%b2%e0%ad%87%e0%ac%9c%e0%ac%b0-%e0%ac%b9%e0%ad%87%e0%ad%9f%e0%ac%be%e0%ac%b0-%e0%ac%b0%e0%ac%bf%e0%ac%ae%e0%ad%81%e0%ac%ad%e0%ac%be%e0%ac%b2%e0%ad%8d-%e0%ac%b0-%e0%ac%89%e0%ac%aa%e0%ac%95,ଲେଜର ହେୟାର ରିମୁଭାଲ୍ ର ଉପକାରିତା,ARTICLE,Skin Health,../output/good-content.json,https://www.radianceclinics.com/post/%e0%ac%b2%e0%ad%87%e0%ac%9c%e0%ac%b0-%e0%ac%b9%e0%ad%87%e0%ad%9f%e0%ac%be%e0%ac%b0-%e0%ac%b0%e0%ac%bf%e0%ac%ae%e0%ad%81%e0%ac%ad%e0%ac%be%e0%ac%b2%e0%ad%8d-%e0%ac%b0-%e0%ac%89%e0%ac%aa%e0%ac%95/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Invisible Facelift,PATIENT_GUIDE,Ageing & Aesthetics,../output/markdown/clinic__invisible-facelift-at-bhubaneswar.md,https://www.radianceclinics.com/invisible-facelift-at-bhubaneswar/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Permanent Makeup,TREATMENT,Skin Health,../output/markdown/skin__permanentmakeup.md,https://www.radianceclinics.com/treatment/bridal-dermatology/permanentmakeup/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,HGP For Hair,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__hgp-for-hair.md,https://www.radianceclinics.com/treatment/bridal-dermatology/hgp-for-hair/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
