legacy_url,legacy_title,legacy_type,historical_publish_date,suggested_destination,action,equivalence_confidence,medical_review_required,auto_publish,notes
https://www.radianceclinics.com/post/can-you-reverse-signs-of-ageing-with-anti-ageing-treatment/,Can You Reverse Signs of Ageing with Anti Ageing Treatment,post,2025-05-31 10:09:42,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/what-is-lip-blushing-and-how-does-it-work/,What Is Lip Blushing and How Does It Work,post,2025-06-16 05:51:30,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/how-long-do-ombre-powder-eyebrows-last/,How Long Do Ombre Powder Eyebrows Last?,post,2025-06-28 09:42:01,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/where-can-i-get-painless-wart-removal-treatment/,Where can I Get Painless Wart Removal Treatment,post,2025-07-17 10:59:51,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/which-is-better-synthetic-or-natural-hair-wigs/,Which Is Better: Synthetic Or Natural Hair Wigs,post,2025-07-25 09:51:14,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/whats-the-cause-of-under-eye-dark-circles-and-what-treatments-can-help/,What's The Cause Of Under-Eye Dark Circles And What Treatments Can Help?,post,2025-08-16 09:30:46,/concerns/pigmentation,merge-candidate,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/modern-treatments-for-effective-fat-reduction/,Modern Treatments for Effective Fat Reduction,post,2025-08-30 09:48:08,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/stubborn-acne-care-with-proven-medical-options/,Stubborn Acne Care with Proven Medical Options,post,2025-09-12 09:19:02,/concerns/acne,merge-candidate,low,true,false,medical-review
https://www.radianceclinics.com/post/advanced-acne-scar-removal-treatments-you-should-know/,Advanced Acne Scar Removal Treatments You Should Know,post,2025-09-30 04:51:53,/concerns/acne-scars,merge-candidate,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/how-prp-treatment-helps-in-hair-fall-control-and-regrowth-naturally/,How PRP Treatment Helps In Hair Fall Control And Regrowth Naturally,post,2025-10-13 11:32:41,/concerns/hair-loss-scalp,merge-candidate,low,true,false,medical-review
https://www.radianceclinics.com/post/what-is-gfc-treatment-and-how-does-it-help-in-hair-regrowth/,What Is GFC Treatment And How Does It Help In Hair Regrowth,post,2025-10-31 11:56:02,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/how-hair-shapes-self-image-and-personal-confidence/,How Hair Shapes Self Image and Personal Confidence,post,2025-11-18 09:09:48,/knowledge,editorial-triage,low,true,false,guaranteed-claim;medical-review
https://www.radianceclinics.com/post/how-many-prp-sessions-are-needed-for-visible-hair-growth/,How Many PRP Sessions Are Needed for Visible Hair Growth,post,2025-11-27 13:26:20,/knowledge,editorial-triage,low,true,false,medical-review
https://www.radianceclinics.com/post/when-is-the-perfect-time-to-restore-your-hair/,When Is the Perfect Time to Restore Your Hair?,post,2025-12-18 14:14:22,/knowledge,editorial-triage,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/what-are-the-most-common-myths-about-surgical-hair-restoration/,What are the Most Common Myths About Surgical Hair Restoration?,post,2025-12-30 13:49:18,/concerns/hair-transplant,merge-candidate,low,true,false,guaranteed-claim;medical-review
https://www.radianceclinics.com/post/how-to-know-if-youre-a-good-candidate-for-fue-or-fut/,How to Know If You’re a Good Candidate for FUE or FUT?,post,2026-01-13 04:50:59,/knowledge,editorial-triage,low,true,false,medical-review
https://www.radianceclinics.com/post/what-common-mistakes-can-make-your-hair-transplant-more-expensive/,What Common Mistakes Can Make Your Hair Transplant More Expensive?,post,2026-01-30 11:43:13,/concerns/hair-transplant,merge-candidate,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/how-does-hair-loss-affect-an-individuals-confidence-level/,How Does Hair Loss Affect an Individual’s Confidence Level,post,2026-02-14 07:00:46,/concerns/hair-loss-scalp,merge-candidate,low,true,false,medical-review
https://www.radianceclinics.com/post/is-hair-restoration-worth-the-investment/,Is Hair Restoration Worth the Investment?,post,2026-02-28 06:42:47,/concerns/hair-transplant,merge-candidate,low,true,false,medical-review
https://www.radianceclinics.com/post/what-diet-and-lifestyle-changes-can-support-successful-hair-restoration/,What Diet and Lifestyle Changes Can Support Successful Hair Restoration,post,2026-03-21 05:23:59,/concerns/hair-transplant,merge-candidate,low,true,false,best-superlative;medical-review
https://www.radianceclinics.com/post/laser-vs-fillers-vs-creams-what-truly-works-for-under-eye-bags/,Laser vs. Fillers vs. Creams – What Truly Works for Under Eye Bags,post,2026-03-31 09:38:49,/knowledge,editorial-triage,low,true,false,permanence-claim;best-superlative;medical-review
https://www.radianceclinics.com/post/common-myths-about-laser-hair-removal-treatments/,Common Myths about Laser Hair Removal Treatments,post,2026-04-17 11:47:40,/concerns/laser-hair-reduction,merge-candidate,low,true,false,medical-review
https://www.radianceclinics.com/post/common-hair-loss-myths-that-might-be-holding-you-back/,Common Hair Loss Myths That Might Be Holding You Back,post,2026-04-23 09:09:56,/concerns/hair-loss-scalp,merge-candidate,low,true,false,medical-review
https://www.radianceclinics.com/post/why-do-some-people-regret-getting-a-hair-transplant-too-early/,Why Do Some People Regret Getting a Hair Transplant Too Early,post,2026-05-20 07:27:01,/concerns/hair-transplant,merge-candidate,low,true,false,best-superlative;medical-review
